rank,tier,status,ranking_score,score_std,score_percentile,field,id,source_id,ra,dec,sky_group,sky_group_size,mag_f444w,snr_f444w,r_h_arcsec,z_phot,ood_flag,n_features_outside_positive_range,disagreement_flag,nearest_list,nearest_list_sep_arcsec,n_archive_records,n_eligible_records,n_secure_lowz_records,n_secure_highz_records,archive_best_grade,archive_z_best_grade3,archive_gratings,archive_files,in_census,spec_tested,spec_vshaped,sel_labbe23,sel_kokorev24,sel_kocevski24,sel_perezgonzalez24,sel_barro23,sel_greene24,sel_akins24,m_f090w,m_f115w,m_f150w,m_f200w,m_f277w,m_f356w,m_f444w,asnr_f090w,asnr_f115w,asnr_f150w,asnr_f200w,asnr_f277w,asnr_f356w,asnr_f444w,c_f090w_f115w,c_f115w_f150w,c_f150w_f200w,c_f200w_f277w,c_f277w_f356w,c_f356w_f444w,c_f115w_f200w,c_f200w_f356w,c_f277w_f444w,slope_blue,slope_red,v_curv,log_rh,log_rh_over_rstar,n_snr_ge1,n_snr_ge3,archive_verdict,compactness_f444w,labbe_compactness,flux_d020,flux_d040,flux_d050,compactness_measurable,compactness_reason,compactness_mosaic,compactness_pixscale,compact_akins,compact_labbe,followup_tier
164,equal_burden,untested,0.9225541,0.016946284,99.83234,primer-uds-south,63058,101474,34.411595938875365,-5.215910036853007,96974,1,19.87690199828861,1938.780894591752,0.1098054171473619,0.2711286842823028,True,14,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,-3.3491468,-3.109317,-3.0591176,-3.185086,-3.1844158,-3.6296272,-4.023098,7.8138037,7.670946,7.7454906,7.9061847,8.007966,8.260414,8.262962,-0.23982976,-0.050199565,0.12596843,-0.0006701146,0.44521135,0.39347073,0.07576886,0.44454125,0.83868206,0.45182386,-4.1817865,-4.6336102,-0.9593762,0.15132207,7.0,7.0,,,,,,,False,aperture d020 covers a NaN or non-finite pixel,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
165,equal_burden,untested,0.9205931,0.01513004,99.831696,primer-uds-north,71451,8043,34.22184427291793,-5.105146888816957,7592,1,24.271817737824293,195.7678650324777,0.0827669515506269,1.0212352275848389,True,10,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.130281,5.0617666,6.5787735,7.5034256,6.806603,7.492498,0.37179327,-1.2565329,0.8067515,-1.3709092,-1.3015726,-0.80337447,-1.1071591,5.970083,1.0685142,-1.5170069,-0.9246518,0.6968223,-0.68589485,7.1207047,-2.4416587,0.010927385,6.4348097,2.871015,-35.50886,-38.37988,-1.0821431,0.025205925,1.0,1.0,,0.6350854570267105,1.5626366748250649,45.3794590803768,70.91160704272009,71.45409893785086,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
166,equal_burden,untested,0.92048806,0.011939696,99.83148,gdn,77058,473878,189.1206374314361,62.29118433230798,442521,1,24.57603414490236,125.2670691402443,0.1167582342888478,3.983385324478149,False,0,False,,,1,0,0,0,1.0,,PRISM,jades-gdn2-v4_prism-clear_1181_70932.spec.fits,False,False,False,False,False,False,False,False,False,False,5.0821395,5.292775,4.148518,2.4113264,1.3541976,0.91385317,0.6759913,1.1526103,1.3730474,2.34719,4.1101007,5.1489067,5.593708,5.523611,-0.21063532,1.1442567,1.7371919,1.0571288,0.44034442,0.23786187,2.8814485,1.4974732,0.67820626,-10.862722,-3.3312194,7.5315022,-0.9327125,0.17463648,7.0,5.0,,0.4870638902317124,1.840037802521724,21.8983022674408,40.29370398313826,44.95981473195037,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
167,equal_burden,untested,0.9202832,0.01750873,99.831055,gdn,58575,469655,189.0930797571833,62.2567134201719,438477,2,25.22666417983804,73.9792303116498,0.0842947899563409,2.881605386734009,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.640597,3.610023,3.2891078,2.0097835,1.6040726,1.2884893,1.3265221,3.0357933,3.2361538,3.15282,4.41031,4.875859,5.402468,4.9969773,0.030573998,0.32091525,1.2793243,0.40571102,0.31558317,-0.03803275,1.6002395,0.7212942,0.27755043,-5.838971,-1.3329889,4.5059824,-1.0741993,0.0331497,7.0,7.0,,0.6139285120185678,1.5195907769543333,16.72283360723717,25.411863714099567,27.23905679547817,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
168,equal_burden,untested,0.92022294,0.009504745,99.83084,gdn,33653,509298,189.26206845910136,62.21209231184111,475884,1,26.726442257735936,44.30803152360203,0.1179872116097862,7.20126485824585,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.7673516,3.8530905,3.6994617,3.6292968,3.775143,3.5680244,2.8241982,0.2565239,3.5306013,3.4710956,3.9191875,3.77441,4.052721,4.4844403,1.9142609,0.15362895,0.070164815,-0.145846,0.20711847,0.7438261,0.22379376,0.061272476,0.95094454,-2.1732414,-5.3206687,-3.1474273,-0.9281651,0.1791839,6.0,6.0,,0.4901314145721654,1.7841658979361523,3.067091916398668,5.472200803074143,6.257692988473153,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
169,equal_burden,untested,0.9201071,0.016511558,99.83063,gdn,11289,531903,189.33268100010804,62.165313651992776,497114,1,21.15706204319933,989.8802036238392,0.115463912734496,2.272526502609253,False,1,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,0.38059524,-0.100382224,-0.84002745,-1.3408906,-1.6577702,-2.209288,-2.742938,6.1217165,6.29696,6.647283,6.9086013,7.04033,7.3838215,7.590731,0.48097748,0.7396452,0.5008632,0.3168795,0.5515177,0.53365016,1.2405083,0.8683973,1.0851679,-5.1455255,-5.405466,-0.25994024,-0.9375537,0.16979523,7.0,7.0,,0.5229007733812155,1.7343578802304322,537.2640529773233,931.8081440457612,1027.468461182857,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
170,equal_burden,untested,0.9197943,0.014128482,99.83019,primer-cosmos-west,82992,361262,150.10566132461565,2.354010412419116,335924,1,26.73060930149802,6.188221533232118,0.0,0.9650753140449524,True,17,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.8984683,9.777605,10.422065,9.585995,9.573906,4.085224,2.8283482,1.0153939,-2.6458516,-3.4487793,-2.3860428,-2.3112748,1.5743701,2.5222604,-5.879137,-0.6444592,0.83607006,0.012088748,5.488682,1.256876,0.19161084,5.50077,6.745558,2.1708865,-33.410923,-35.58181,-2.39794,-1.290591,3.0,1.0,,0.2785872653950434,2.5579241133051336,1.6561726525158549,4.236363963666829,5.944897194663088,True,,primer-cosmos-west-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
171,equal_burden,untested,0.9197429,0.020211568,99.82998,primer-uds-north,68077,141205,34.49620192683707,-5.109687841576989,135126,1,26.93620673459947,10.327246242150451,0.1290017707368148,6.455857753753662,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.0526867,4.216317,5.88085,4.046042,3.9169118,2.8129473,3.0329092,1.7895218,1.6232567,0.1478842,2.147889,2.5434551,3.622346,3.0302687,-0.16363034,-1.6645328,1.8348079,0.1291303,1.1039644,-0.21996178,0.17027508,1.2330948,0.8840027,-0.10149847,-2.5432909,-2.4417922,-0.88940436,0.21794464,6.0,4.0,,0.4688938311354375,1.8722876520129064,2.369825115964508,4.436994302050402,5.054076122575382,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
172,equal_burden,untested,0.9196627,0.0149860885,99.829765,primer-uds-south,35440,16383,34.240588205220654,-5.261320026814452,15529,1,26.96932327172457,8.523448289724548,0.1019527604635791,0.7907684445381165,False,1,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,2.7005613,2.2893326,3.3170009,5.9420023,3.780434,3.2566361,3.0658193,2.7285502,3.0334604,2.3218482,0.19633548,2.6130123,3.1496649,2.8393917,0.41122878,-1.0276685,-2.6250014,2.1615686,0.52379763,0.19081698,-3.65267,2.6853664,0.71461457,2.0777128,-3.4440129,-5.5217257,-0.991601,0.119097285,6.0,6.0,,0.6172230523290145,1.4799280343738743,2.9797617301047654,4.4098329201364415,4.827690279650128,True,,primer-uds-south-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
173,equal_burden,untested,0.9195615,0.012272719,99.82955,primer-uds-north,17826,129503,34.47268698787604,-5.179783182731432,123877,1,24.652860088695608,76.30174692959675,0.1515020893746313,3.5274651050567627,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.9128618,5.1792874,4.257446,3.1624632,1.9949782,1.4873255,0.7528107,1.7175199,0.66820186,1.6439823,2.8590546,4.243139,4.75521,5.027886,-1.2664255,0.9218416,1.0949827,1.167485,0.50765264,0.73451483,2.0168242,1.6751376,1.2421675,-3.0339346,-6.624162,-3.5902274,-0.8195814,0.2877676,6.0,4.0,,0.416161874830091,2.0926363955637304,15.524051229323176,32.48619460907755,37.30291544765189,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
174,equal_burden,untested,0.9193557,0.009954145,99.82934,gds-sw,10195,181857,53.0851302054818,-27.906353764756886,172891,1,26.48441149369336,28.25657546097308,0.0790627504721582,8.215897560119629,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.2454433,3.7388432,3.4218159,3.4158254,3.5092423,3.5192208,2.582973,1.0239865,2.6033168,3.4855497,3.6014016,3.6919014,3.7072475,4.034786,1.5066003,0.31702748,0.0059904014,-0.093416914,-0.009978447,0.93624765,0.32301787,-0.103395365,0.9262692,-1.3825929,-4.987689,-3.6050959,-1.1020281,0.0053208848,7.0,6.0,,0.5291157640348577,1.749937153438185,4.898172894544,8.571494732126402,9.25728021632202,True,,gds-sw-grizli-v7.0-f444w-clear_drc_sci.fits,0.0399999999999996,True,False,False
175,equal_burden,untested,0.91924417,0.018116677,99.829124,primer-uds-north,50424,12268,34.231405943522965,-5.134826253123952,11499,3,25.79477017899129,87.8151999906419,0.1012957343936706,4.044164657592773,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,2.9945154,3.0195549,3.1352057,2.6195972,2.1767888,1.8862389,1.8943658,4.0974073,3.725263,3.9083135,3.5055845,5.1191645,5.220546,5.168414,-0.025039567,-0.11565096,0.5156087,0.4428082,0.29054993,-0.008126837,0.3999578,0.73335814,0.2824231,-0.4270872,-1.4166754,-0.9895882,-0.99440885,0.112940125,7.0,7.0,,0.5550729114573826,1.6624367276727168,8.476027697427904,14.090859748975356,15.270115911752033,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
176,equal_burden,untested,0.9189647,0.0153938355,99.82891,gdn,77151,491702,189.2063853759697,62.29153255592713,459426,1,25.15923451438256,71.62078246034126,0.0817257082158976,3.084151268005371,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.8410113,3.5463889,2.930819,2.0785708,1.6699505,1.2192891,1.259109,3.0065718,3.4661107,3.204315,4.1839223,4.5045924,5.461734,4.964581,0.29462233,0.6155698,0.85224843,0.40862024,0.4506614,-0.039819956,1.4678181,0.85928166,0.41084144,-5.7088046,-1.4650341,4.2437706,-1.0876414,0.01970766,7.0,7.0,,0.6139816118934943,1.5141157027826786,18.08616466299952,27.384545919360765,29.4571764245879,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
177,equal_burden,untested,0.91786575,0.014327676,99.82826,ceers-full,12791,594922,214.93956290655248,52.82553115316325,556758,1,24.42055120046892,163.99646816902376,0.1257803199655101,1.760225772857666,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.5952344,4.3009295,2.9007287,2.1847663,1.2641752,1.0082195,0.520519,1.6697178,2.701788,3.5329905,4.4454365,5.3081136,5.4997287,5.793001,0.29430452,1.4002012,0.7159623,0.9205911,0.25595573,0.4877004,2.1161635,1.1765468,0.74365616,-7.286754,-3.7115934,3.5751607,-0.9003873,0.19815437,7.0,6.0,,0.4640454637469466,1.9154056007071087,23.94256795006985,45.85972874687433,51.59530653902959,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,False,False,False
178,equal_burden,untested,0.9173195,0.007857435,99.827835,gdn,32323,517040,189.28635450650648,62.20923121733335,483106,2,26.91297421920237,33.26748060763514,0.1119812853123817,0.7255398035049438,False,2,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,2.0535872,4.228987,3.751459,1.7564859,4.2324038,3.9825463,3.009814,5.0416665,2.8794587,3.0974493,5.280733,3.0717983,3.438203,4.197953,-2.1754003,0.47752848,1.994973,-2.4759178,0.24985749,0.9727322,2.4725013,-2.2260604,1.2225897,-0.90682703,-7.197192,-6.290365,-0.95085454,0.15649441,7.0,7.0,,0.2977956790766596,2.588169510326486,2.16625457372458,5.606634039319257,7.274298204867286,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
179,equal_burden,untested,0.91696995,0.01844204,99.82741,primer-uds-north,49454,143370,34.500458446847986,-5.136080842989153,137205,1,27.00680166034046,10.552146271605542,0.0958968328621719,7.153970241546631,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.767339,3.211363,3.9292812,3.77433,4.167671,3.4824693,3.1030483,1.0624825,2.5664077,2.0803037,2.3929415,2.4178762,3.0988216,3.0517142,1.5559762,-0.71791834,0.15495148,-0.3933415,0.685202,0.37942094,-0.5629668,0.29186046,1.0646229,1.5544571,-4.982894,-6.537351,-1.0181957,0.08915323,7.0,6.0,,0.5346968275738327,1.6795607191479096,2.790046280602861,4.686052137505292,5.217996697797132,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
180,equal_burden,untested,0.9163508,0.014691577,99.827194,primer-uds-north,11767,150931,34.52420723709553,-5.189736305895687,144404,1,23.12576660603656,218.66215787003003,0.128014068576191,3.485020875930786,False,1,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,6.297398,4.8960695,3.8581889,1.7555783,0.43344182,-0.2459957,-0.7742364,-0.34006333,0.7208899,1.7586739,3.8710423,5.0294,5.990557,6.0806804,1.4013283,1.0378807,2.1026106,1.3221365,0.6794375,0.5282407,3.1404912,2.001574,1.2076782,-15.114475,-5.979347,9.135128,-0.8927423,0.21460667,5.0,4.0,,0.487237210546912,1.8204455206885972,77.84282016643293,141.70861328975084,159.7637012966564,True,,primer-uds-north-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
181,equal_burden,untested,0.9163173,0.014543777,99.82698,gdn,72104,485397,189.1797919626304,62.28239481745326,453402,2,26.41163899894223,21.63440551831778,0.1394402195030512,7.271052837371826,False,0,False,,,4,0,0,0,,,G140M;G235M;G395M;PRISM,jades-gdn2-v4_g140m-f070lp_1181_1129.spec.fits;jades-gdn2-v4_g235m-f170lp_1181_1129.spec.fits;jades-gdn2-v4_g395m-f290lp_1181_1129.spec.fits;jades-gdn2-v4_prism-clear_1181_1129.spec.fits,False,False,False,False,False,False,False,False,False,False,4.662146,3.5467765,3.3404036,4.033806,3.3540394,3.3280513,2.5103807,1.7879896,3.088333,2.7307315,2.3035958,3.1975658,3.5295587,3.7679658,1.1153699,0.20637283,-0.69340205,0.6797662,0.025988188,0.8176706,-0.4870292,0.70575434,0.84365875,-0.44796595,-4.965094,-4.517128,-0.8556119,0.25173703,7.0,6.0,,0.4801840224131991,1.7760194212728513,3.47130740805482,6.165109373913682,7.229118933631978,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
182,equal_burden,untested,0.91617227,0.021624468,99.82634,primer-cosmos-east,84229,414889,150.15880784502008,2.488651118467075,385982,1,27.24473297345022,31.346602433568748,0.0923875513719173,7.181118965148926,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.3040733,4.1456504,3.8760586,4.5013766,4.052332,3.9826477,3.3389318,0.40344125,1.6776195,3.2747996,1.4689296,2.426835,2.5515213,4.1385074,1.1584228,0.2695918,-0.6253178,0.4490447,0.069684125,0.6437159,-0.35572597,0.5187288,0.71340007,-0.52820706,-4.2446795,-3.7164724,-1.0343865,0.07463386,6.0,4.0,,0.5769839309550573,1.5721782892787264,2.4720324661879856,3.886475773732898,4.284404354374539,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
183,equal_burden,untested,0.9160904,0.017921744,99.82612,ceers-full,59106,597585,214.94935068085712,52.930588522274384,559276,1,27.13820958853844,20.109336478007148,0.0989467807310009,6.407260417938232,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.868083,4.1819463,3.9705563,3.6219056,3.528646,2.6400611,3.2334352,1.7624018,2.552903,2.583705,3.5428104,3.5240242,4.3939967,3.6949492,0.6861365,0.2113901,0.34865066,0.09325978,0.8885848,-0.5933741,0.5600408,0.9818446,0.2952107,-2.9185529,-0.92823017,1.9903227,-1.0045984,0.09394335,7.0,6.0,,0.5057001216766482,1.824112736373411,2.318757131393375,4.22967441593133,4.585241395049576,True,,ceers-full-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999993,True,False,False
184,equal_burden,untested,0.915829,0.012288582,99.825905,primer-cosmos-east,79076,439963,150.19371181894098,2.463636251608311,409967,1,25.14386447038904,32.53871956790204,0.1569074376538177,5.525169372558594,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.0109398,4.285104,3.3688457,3.4488955,2.148675,1.5928488,1.2437425,2.2244782,1.4335345,2.2768316,2.232961,3.847274,4.1148357,4.175814,-1.2741638,0.91625786,-0.08004984,1.3002205,0.5558263,0.34910625,0.83620805,1.8560468,0.90493256,1.017199,-4.438686,-5.4558854,-0.80435646,0.30466393,7.0,6.0,,0.3818359884306564,2.171406777236638,9.12793147386531,19.820452264502748,23.90537233376312,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
185,equal_burden,untested,0.91575295,0.015887193,99.82569,gdn,52713,477788,189.14323447654093,62.24641790113604,446263,1,27.548472439529952,10.847603663153008,0.1011667594803249,2.444974899291992,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.6780896,5.4095373,6.526312,6.395297,4.990002,4.495767,3.6383812,0.3712794,1.3914173,-0.8521236,-0.41661033,2.0961843,2.874404,3.0792093,0.2685521,-1.1167746,0.131015,1.405295,0.49423498,0.85738564,-0.98575956,1.8995299,1.3516207,2.8003192,-7.5734525,-10.373772,-0.99496216,0.11238681,4.0,3.0,,0.5265970002592261,1.623815362951515,1.606088554729166,2.607991269429814,3.0499386702517146,True,,gdn-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
186,equal_burden,untested,0.9154911,0.021074558,99.825264,gds,26380,209804,53.13375834904074,-27.82552095023865,198881,1,27.29810804707896,29.06808216384453,0.0856461823088122,7.136090278625488,True,6,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,5.9056506,5.2363486,5.358441,6.2547636,6.664926,5.545103,3.3917127,-0.38431653,2.1229095,1.7914329,-0.3452199,-0.6572394,2.3585088,4.0630836,0.669302,-0.12209233,-0.8963229,-0.41016215,1.119823,2.1533902,-1.0184152,0.7096608,3.2732131,1.3544806,-18.669651,-20.024132,-1.067292,0.040056974,4.0,3.0,,0.6359518681083873,1.4594761380713284,2.4286442849908325,3.544548381807423,3.8189121013430394,True,,gds-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
187,equal_burden,untested,0.91547793,0.0171897,99.82505,primer-cosmos-east,51382,403729,150.1466303626527,2.355852508930649,375400,1,27.0787497121418,18.228884826806933,0.0882086682391953,5.462644577026367,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.6984005,4.3349643,3.3487663,3.7318246,3.638736,2.8764687,3.1744678,2.599006,2.074176,3.1956506,3.000079,3.4568868,4.151627,3.5969062,-0.6365638,0.98619795,-0.38305822,0.09308864,0.7622673,-0.29799902,0.6031397,0.8553559,0.4642683,-0.21520205,-2.0806262,-1.8654243,-1.0544888,0.054531667,7.0,7.0,,0.6330978236795026,1.5497618101171868,3.135724114528743,4.859625479760178,4.952985142650185,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,True
188,equal_burden,untested,0.91509956,0.017143607,99.82462,gds,62366,251254,53.201181675788895,-27.7528664925986,237306,1,26.087450607646257,90.56182088082208,0.0977059747785881,2.668238878250122,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,4.8484435,4.8448343,3.8823743,3.0187101,2.6739771,2.3093216,2.1867576,2.574729,2.7977462,3.7277043,4.378121,5.087908,5.2141643,5.19921,0.003609099,0.9624602,0.86366403,0.34473294,0.36465567,0.12256402,1.8261242,0.7093886,0.4872197,-6.3781567,-2.4122396,3.9659169,-1.0100789,0.09727009,7.0,7.0,,0.5345914962057502,1.6982703012292504,6.441150049420673,10.938813834692448,12.048732714860927,True,,gds-grizli-v7.2-f444w-clear_drc_sci.fits,0.0399999999999996,True,True,False
189,equal_burden,untested,0.9148677,0.017238745,99.82441,primer-cosmos-east,40865,402905,150.1458035355799,2.3180980804135123,374614,1,24.91102003644444,116.881776422614,0.125723514387151,5.674586296081543,False,0,False,,,0,0,0,0,,,,,False,False,False,False,False,False,False,False,False,False,3.1738298,2.482616,2.2220647,1.9694953,1.5547653,1.0034659,1.0109406,3.0808458,3.779327,4.1984024,4.8940654,5.26395,5.6594563,5.4543285,0.69121397,0.26055115,0.25256938,0.41473,0.55129945,-0.007474689,0.51312053,0.9660294,0.54382473,-2.5179536,-2.6640964,-0.14614259,-0.9005835,0.20843692,7.0,7.0,,0.4233901766119926,2.043123361431027,13.944837259855564,28.49102277696473,32.93613794123294,True,,primer-cosmos-east-grizli-v7.4-f444w-clear_drc_sci.fits,0.0399999999999996,False,False,False
